,yield
2013-12-17 06:00:00,0.637335629
2013-12-17 08:00:00,0.805512725
2013-12-17 10:00:00,0.000370379
2013-12-17 12:00:00,0.000821816
2013-12-17 14:00:00,2.75542E-05
2013-12-17 16:00:00,0.187398887
2013-12-17 18:00:00,1.057956825
2013-12-17 20:00:00,0.864159331
2013-12-17 22:00:00,1.218976468
2014-01-03 00:00:00,0.000237299
2014-01-03 02:00:00,0.000478973
2014-01-03 04:00:00,1.76987E-05
2014-01-03 06:00:00,3.70398E-05
2014-01-03 08:00:00,3.98901E-05
2014-01-03 10:00:00,4.16435E-05
2014-01-03 12:00:00,1.07E-04
2014-01-03 14:00:00,1.66906E-06
2014-01-03 16:00:00,1.30112E-05
2014-01-03 18:00:00,0.000422415
2014-01-03 20:00:00,0.000208921
2014-01-03 22:00:00,1.91047E-05
2014-01-04 00:00:00,2.66099E-06
2014-01-04 02:00:00,1.69866E-05
2014-01-04 04:00:00,1.77755E-05
2014-01-04 06:00:00,0.000113603
2014-01-04 08:00:00,0.000173441
2014-01-04 10:00:00,0.00036589
2014-01-04 12:00:00,0.000357891
2014-01-04 14:00:00,0.001634491
2014-01-04 16:00:00,2.25391745
2014-01-04 18:00:00,9.632083926
2014-01-04 20:00:00,2.849088341
2014-01-04 22:00:00,6.68958E-05
2014-01-05 00:00:00,0.03014348
2014-01-05 02:00:00,0.000606039
2014-01-05 04:00:00,8.19E-05
2014-01-05 06:00:00,0.000947034
2014-01-05 08:00:00,0.000337944
2014-01-05 10:00:00,0.000387141
2014-01-05 12:00:00,0.002946185
2014-01-05 14:00:00,5.98747E-06
2014-01-05 16:00:00,4.48469E-05
2014-01-05 18:00:00,5.17399E-06
2014-01-05 20:00:00,2.59983E-06
2014-01-05 22:00:00,2.80E-06
2014-01-06 00:00:00,3.98533E-06
2014-01-06 02:00:00,4.41568E-05
2014-01-06 04:00:00,1.98588E-05
2014-01-06 06:00:00,2.11302E-05
2014-01-06 08:00:00,0.000681641
2014-01-06 10:00:00,0.000700187
2014-01-06 12:00:00,0.000386066
2014-01-06 14:00:00,0.000563248
2014-01-06 16:00:00,0.000666922
2014-01-06 18:00:00,0.00010898
2014-01-06 20:00:00,6.54E-05
2014-01-06 22:00:00,0.000659456
2014-01-23 00:00:00,0.001072745
2014-01-23 02:00:00,2.118472268
2014-01-23 04:00:00,0.83781017
2014-01-23 06:00:00,0.019859897
2014-01-23 08:00:00,1.075399028
2014-01-23 10:00:00,0.349881683
2014-01-23 12:00:00,0.013197584
2014-01-23 14:00:00,0.062615728
2014-01-23 16:00:00,0.042946183
2014-01-23 18:00:00,0.057667582
2014-01-23 20:00:00,0.908250195
2014-01-23 22:00:00,0.748045155
2014-01-24 00:00:00,1.03462E-05
2014-01-24 02:00:00,0.765481985
2014-01-24 04:00:00,0.759433375
2014-01-24 06:00:00,1.20E-02
2014-01-24 08:00:00,0.00192892
2014-01-24 10:00:00,0.767693975
2014-01-24 12:00:00,2.1E-01
2014-01-24 14:00:00,0.262710021
2014-01-24 16:00:00,0.333145311
2014-01-24 18:00:00,0.258085086
2014-01-24 20:00:00,0.579751544
2014-01-24 22:00:00,0.539630368
2014-01-25 00:00:00,4.97E-01
2014-01-25 02:00:00,0.071417055
2014-01-25 04:00:00,1.69E-04
2014-01-25 06:00:00,0.701896328
2014-01-25 08:00:00,0.000299489
2014-01-25 10:00:00,0.162171418
2014-01-25 12:00:00,1.67E-03
2014-01-25 14:00:00,0.057122637
2014-01-25 16:00:00,0.167933641
2014-01-25 18:00:00,0.005991825
2014-01-25 20:00:00,0.48311159
2014-01-25 22:00:00,0.204830547
2014-01-26 00:00:00,0.362700164
2014-01-26 02:00:00,0.000192733
2014-01-26 04:00:00,4.48E-02
2014-01-26 06:00:00,0.001305027
2014-01-26 08:00:00,0.38933657
2014-01-26 10:00:00,0.355340419
2014-01-26 12:00:00,0.024104693
2014-01-26 14:00:00,0.311180438
2014-01-26 16:00:00,0.002715878
2014-01-26 18:00:00,3.47E-03
2014-01-26 20:00:00,0.611038043
2014-01-26 22:00:00,1.81E-04
2014-02-12 00:00:00,1.01E-05
2014-02-12 02:00:00,3.85E-06
2014-02-12 04:00:00,3.03943E-05
2014-02-12 06:00:00,1.81511E-05
2014-02-12 08:00:00,0.001163217
2014-02-12 10:00:00,0.00034501
2014-02-12 12:00:00,0.000651828
2014-02-12 14:00:00,0.003293681
2014-02-12 16:00:00,0.000568837
2014-02-12 18:00:00,0.571413448
2014-02-12 20:00:00,0.121211595
2014-02-12 22:00:00,9.42155E-05
2014-02-13 00:00:00,4.82E-05
2014-02-13 02:00:00,0.000489226
2014-02-13 04:00:00,1.41035E-05
2014-02-13 06:00:00,1.38814E-05
2014-02-13 08:00:00,2.06708E-05
2014-02-13 10:00:00,3.54E-05
2014-02-13 12:00:00,3.42636E-05
2014-02-13 14:00:00,1.19311E-05
2014-02-13 16:00:00,2.67E-06
2014-02-13 18:00:00,1.33132E-05
2014-02-13 20:00:00,6.7691E-06
2014-02-13 22:00:00,1.25608E-05
2014-02-14 00:00:00,5.05121E-06
2014-02-14 02:00:00,4.89228E-06
2014-02-14 04:00:00,4.36534E-05
2014-02-14 06:00:00,2.69E-04
2014-02-14 08:00:00,7.35E-05
2014-02-14 10:00:00,0.000902831
2014-02-14 12:00:00,5.91E-04
2014-02-14 14:00:00,2.94948E-05
2014-02-14 16:00:00,5.79325E-06
2014-02-14 18:00:00,3.97E-05
2014-02-14 20:00:00,1.62E-05
2014-02-14 22:00:00,2.78E-06
2014-02-15 00:00:00,0.000120874
2014-02-15 02:00:00,0.000807185
2014-02-15 04:00:00,0.000245281
2014-02-15 06:00:00,0.002957718
2014-02-15 08:00:00,0.00199188
2014-02-15 10:00:00,0.005880076
2014-02-15 12:00:00,0.000779974
2014-02-15 14:00:00,0.078634715
2014-02-15 16:00:00,6.627283222
2014-02-15 18:00:00,8.970355673
2014-02-15 20:00:00,10.59156265
2014-02-15 22:00:00,9.350607913
2014-03-04 00:00:00,0.987990051
2014-03-04 02:00:00,0.000268694
2014-03-04 04:00:00,0.000204425
2014-03-04 06:00:00,0.002293799
2014-03-04 08:00:00,0.000241398
2014-03-04 10:00:00,1.36E-04
2014-03-04 12:00:00,0.003068751
2014-03-04 14:00:00,0.002993018
2014-03-04 16:00:00,2.56E-04
2014-03-04 18:00:00,0.000132873
2014-03-04 20:00:00,2.38523E-05
2014-03-04 22:00:00,3.56489E-05
2014-03-05 00:00:00,7.47E-05
2014-03-05 02:00:00,0.000276494
2014-03-05 04:00:00,0.000314651
2014-03-05 06:00:00,0.000127518
2014-03-05 08:00:00,0.000885141
2014-03-05 10:00:00,0.000269104
2014-03-05 12:00:00,0.00696702
2014-03-05 14:00:00,0.000384506
2014-03-05 16:00:00,0.01432928
2014-03-05 18:00:00,0.074061046
2014-03-05 20:00:00,3.85E-05
2014-03-05 22:00:00,5.52E-05
2014-03-06 00:00:00,0.001722484
2014-03-06 02:00:00,0.000117721
2014-03-06 04:00:00,5.21107E-05
2014-03-06 06:00:00,8.29E-05
2014-03-06 08:00:00,1.92E-04
2014-03-06 10:00:00,0.000342033
2014-03-06 12:00:00,0.003319557
2014-03-06 14:00:00,0.000562469
2014-03-06 16:00:00,0.000520681
2014-03-06 18:00:00,0.00020117
2014-03-06 20:00:00,1.10E-04
2014-03-06 22:00:00,0.001666853
2014-03-07 00:00:00,0.001617758
2014-03-07 02:00:00,0.00161393
2014-03-07 04:00:00,0.001635106
2014-03-07 06:00:00,0.001625006
2014-03-07 08:00:00,0.000143537
2014-03-07 10:00:00,0.001127022
2014-03-07 12:00:00,0.003995914
2014-03-07 14:00:00,0.00216863
2014-03-07 16:00:00,0.000723611
2014-03-07 18:00:00,0.000352639
2014-03-07 20:00:00,4.20157E-05
2014-03-07 22:00:00,2.43738E-05
2014-03-24 00:00:00,0.000638708
2014-03-24 02:00:00,0.001314368
2014-03-24 04:00:00,0.0534654
2014-03-24 06:00:00,0.872838089
2014-03-24 08:00:00,0.000554649
2014-03-24 10:00:00,0.164030132
2014-03-24 12:00:00,0.250401301
2014-03-24 14:00:00,0.000612391
2014-03-24 16:00:00,0.240148917
2014-03-24 18:00:00,0.064853302
2014-03-24 20:00:00,0.873429927
2014-03-24 22:00:00,0.21044897
2014-03-25 00:00:00,0.102216776
2014-03-25 02:00:00,0.004428557
2014-03-25 04:00:00,0.00081349
2014-03-25 06:00:00,0.138478267
2014-03-25 08:00:00,2.42E-02
2014-03-25 10:00:00,0.309804062
2014-03-25 12:00:00,0.672302908
2014-03-25 14:00:00,0.094601201
2014-03-25 16:00:00,0.000713725
2014-03-25 18:00:00,0.35446565
2014-03-25 20:00:00,0.621470994
2014-03-25 22:00:00,0.454447244
2014-03-26 00:00:00,0.717192459
2014-03-26 02:00:00,0.034111699
2014-03-26 04:00:00,0.839377239
2014-03-26 06:00:00,0.000948404
2014-03-26 08:00:00,0.11905528
2014-03-26 10:00:00,0.005979148
2014-03-26 12:00:00,0.009355187
2014-03-26 14:00:00,0.561547116
2014-03-26 16:00:00,0.003043243
2014-03-26 18:00:00,0.001217068
2014-03-26 20:00:00,0.228042298
2014-03-26 22:00:00,0.59103045
2014-03-27 00:00:00,0.619996458
2014-03-27 02:00:00,0.000909403
2014-03-27 04:00:00,0.000478124
2014-03-27 06:00:00,0.008153517
2014-03-27 08:00:00,0.958153939
2014-03-27 10:00:00,0.050593653
2014-03-27 12:00:00,0.023788789
2014-03-27 14:00:00,0.001269385
2014-03-27 16:00:00,0.014916391
2014-03-27 18:00:00,0.029067838
2014-03-27 20:00:00,0.003251913
2014-03-27 22:00:00,0.000852751
2014-04-13 00:00:00,3.99526E-06
2014-04-13 02:00:00,6.74531E-06
2014-04-13 04:00:00,0.001160173
2014-04-13 06:00:00,0.001165784
2014-04-13 08:00:00,4.85881E-05
2014-04-13 10:00:00,9.34E-05
2014-04-13 12:00:00,1.70E-04
2014-04-13 14:00:00,7.71E-05
2014-04-13 16:00:00,5.24338E-06
2014-04-13 18:00:00,0.000186276
2014-04-13 20:00:00,0.000220857
2014-04-13 22:00:00,4.84E-05
2014-04-14 00:00:00,0.002346988
2014-04-14 02:00:00,6.02548E-05
2014-04-14 04:00:00,1.28874E-05
2014-04-14 06:00:00,8.39E-05
2014-04-14 08:00:00,4.67179E-05
2014-04-14 10:00:00,0.000168343
2014-04-14 12:00:00,2.13E-04
2014-04-14 14:00:00,8.14329E-05
2014-04-14 16:00:00,9.15624E-05
2014-04-14 18:00:00,9.68E-05
2014-04-14 20:00:00,0.000337162
2014-04-14 22:00:00,0.000137741
2014-04-15 00:00:00,1.27E-04
2014-04-15 02:00:00,0.000520019
2014-04-15 04:00:00,0.000692365
2014-04-15 06:00:00,0.000407294
2014-04-15 08:00:00,0.000547784
2014-04-15 10:00:00,0.000136538
2014-04-15 12:00:00,0.000663891
2014-04-15 14:00:00,0.028865922
2014-04-15 16:00:00,0.036056956
2014-04-15 18:00:00,1.80E-04
2014-04-15 20:00:00,0.000518576
2014-04-15 22:00:00,0.00027766
2014-04-16 00:00:00,0.000488116
2014-04-16 02:00:00,0.09239132
2014-04-16 04:00:00,0.036408818
2014-04-16 06:00:00,0.079782628
2014-04-16 08:00:00,0.000291002
2014-04-16 10:00:00,0.003585259
2014-04-16 12:00:00,0.00058259
2014-04-16 14:00:00,0.000579679
2014-04-16 16:00:00,0.004477075
2014-04-16 18:00:00,0.000405804
2014-04-16 20:00:00,0.000812604
2014-04-16 22:00:00,0.000561774
2014-05-03 00:00:00,7.05918E-06
2014-05-03 02:00:00,1.10958E-05
2014-05-03 04:00:00,1.12701E-05
2014-05-03 06:00:00,9.00273E-06
2014-05-03 08:00:00,0.00011955
2014-05-03 10:00:00,0.000130306
2014-05-03 12:00:00,5.14E-05
2014-05-03 14:00:00,0.000563028
2014-05-03 16:00:00,0.002244207
2014-05-03 18:00:00,0.001185553
2014-05-03 20:00:00,2.29193E-05
2014-05-03 22:00:00,8.38938E-06
2014-05-04 00:00:00,1.74976E-05
2014-05-04 02:00:00,1.86106E-05
2014-05-04 04:00:00,2.52222E-05
2014-05-04 06:00:00,1.37321E-05
2014-05-04 08:00:00,7.56E-05
2014-05-04 10:00:00,0.000284138
2014-05-04 12:00:00,8.66253E-06
2014-05-04 14:00:00,2.99438E-05
2014-05-04 16:00:00,1.4093E-05
2014-05-04 18:00:00,1.59637E-05
2014-05-04 20:00:00,6.21E-05
2014-05-04 22:00:00,6.08E-05
2014-05-05 00:00:00,0.000588328
2014-05-05 02:00:00,0.00058754
2014-05-05 04:00:00,0.00058913
2014-05-05 06:00:00,0.000588294
2014-05-05 08:00:00,0.000683632
2014-05-05 10:00:00,0.001364881
2014-05-05 12:00:00,0.001183297
2014-05-05 14:00:00,0.000586984
2014-05-05 16:00:00,0.000597361
2014-05-05 18:00:00,0.000825381
2014-05-05 20:00:00,0.000855447
2014-05-05 22:00:00,0.000670136
2014-05-06 00:00:00,4.69E-05
2014-05-06 02:00:00,3.00197E-05
2014-05-06 04:00:00,3.24214E-05
2014-05-06 06:00:00,5.79E-05
2014-05-06 08:00:00,0.000708562
2014-05-06 10:00:00,0.000396014
2014-05-06 12:00:00,0.000401611
2014-05-06 14:00:00,0.000124469
2014-05-06 16:00:00,0.348679891
2014-05-06 18:00:00,0.096407783
2014-05-06 20:00:00,0.947561661
2014-05-06 22:00:00,0.008189743
2014-05-23 00:00:00,1.385986565
2014-05-23 02:00:00,0.151380889
2014-05-23 04:00:00,1.954826745
2014-05-23 06:00:00,0.010207853
2014-05-23 08:00:00,1.255681401
2014-05-23 10:00:00,0.514018447
2014-05-23 12:00:00,0.000321259
2014-05-23 14:00:00,0.031845227
2014-05-23 16:00:00,0.230645591
2014-05-23 18:00:00,3.34795E-05
2014-05-23 20:00:00,0.483200686
2014-05-23 22:00:00,0.275587194
2014-05-24 00:00:00,0.056992105
2014-05-24 02:00:00,0.574889064
2014-05-24 04:00:00,2.709859793
2014-05-24 06:00:00,0.072866653
2014-05-24 08:00:00,0.104518835
2014-05-24 10:00:00,0.000425431
2014-05-24 12:00:00,0.143243158
2014-05-24 14:00:00,0.206467115
2014-05-24 16:00:00,0.268907466
2014-05-24 18:00:00,0.192218018
2014-05-24 20:00:00,0.000726975
2014-05-24 22:00:00,0.284929334
2014-05-25 00:00:00,0.168212876
2014-05-25 02:00:00,0.195362984
2014-05-25 04:00:00,0.142739434
2014-05-25 06:00:00,0.000924956
2014-05-25 08:00:00,0.378250347
2014-05-25 10:00:00,1.09E-04
2014-05-25 12:00:00,1.544525937
2014-05-25 14:00:00,0.105776346
2014-05-25 16:00:00,0.000899048
2014-05-25 18:00:00,0.001781894
2014-05-25 20:00:00,1.944455354
2014-05-25 22:00:00,1.179163108
2014-05-26 00:00:00,0.042553346
2014-05-26 02:00:00,0.178695818
2014-05-26 04:00:00,0.969257725
2014-05-26 06:00:00,1.139113226
2014-05-26 08:00:00,0.149660228
2014-05-26 10:00:00,0.261610218
2014-05-26 12:00:00,0.003367177
2014-05-26 14:00:00,0.021041749
2014-05-26 16:00:00,0.006542857
2014-05-26 18:00:00,0.846058383
2014-05-26 20:00:00,0.782117189
2014-05-26 22:00:00,0.007996694
2014-06-12 00:00:00,2.83E-05
2014-06-12 02:00:00,2.44383E-05
2014-06-12 04:00:00,1.62E-05
2014-06-12 06:00:00,2.30E-04
2014-06-12 08:00:00,0.000162854
2014-06-12 10:00:00,0.000341589
2014-06-12 12:00:00,0.000468314
2014-06-12 14:00:00,7.69483E-06
2014-06-12 16:00:00,1.01095E-05
2014-06-12 18:00:00,0.000394412
2014-06-12 20:00:00,5.82673E-06
2014-06-12 22:00:00,3.86E-07
2014-06-13 00:00:00,2.48343E-06
2014-06-13 02:00:00,1.21E-05
2014-06-13 04:00:00,4.15052E-05
2014-06-13 06:00:00,0.000106114
2014-06-13 08:00:00,2.53013E-05
2014-06-13 10:00:00,0.000295696
2014-06-13 12:00:00,0.000512975
2014-06-13 14:00:00,2.17319E-05
2014-06-13 16:00:00,0.000115593
2014-06-13 18:00:00,0.000182215
2014-06-13 20:00:00,6.16958E-06
2014-06-13 22:00:00,1.53489E-05
2014-06-14 00:00:00,4.05937E-06
2014-06-14 02:00:00,8.98907E-06
2014-06-14 04:00:00,9.01117E-06
2014-06-14 06:00:00,1.60E-04
2014-06-14 08:00:00,0.000119002
2014-06-14 10:00:00,2.56894E-05
2014-06-14 12:00:00,1.19E-04
2014-06-14 14:00:00,0.000136696
2014-06-14 16:00:00,0.000114547
2014-06-14 18:00:00,0.000332293
2014-06-14 20:00:00,0.000271143
2014-06-14 22:00:00,0.000111362
2014-06-15 00:00:00,7.4996E-06
2014-06-15 02:00:00,1.28464E-05
2014-06-15 04:00:00,3.88189E-05
2014-06-15 06:00:00,1.24E-04
2014-06-15 08:00:00,0.000324937
2014-06-15 10:00:00,0.001460565
2014-06-15 12:00:00,0.000528173
2014-06-15 14:00:00,0.058438919
2014-06-15 16:00:00,0.001162048
2014-06-15 18:00:00,0.003198786
2014-06-15 20:00:00,4.217315292
2014-06-15 22:00:00,9.209535232
2014-07-02 00:00:00,0.180856391
2014-07-02 02:00:00,0.185462131
2014-07-02 04:00:00,1.82219E-06
2014-07-02 06:00:00,6.9508E-06
2014-07-02 08:00:00,1.06315E-05
2014-07-02 10:00:00,6.13415E-06
2014-07-02 12:00:00,1.01969E-05
2014-07-02 14:00:00,0.000117768
2014-07-02 16:00:00,0.001702354
2014-07-02 18:00:00,0.095584034
2014-07-02 20:00:00,7.005954323
2014-07-02 22:00:00,13.59093309
2014-07-03 00:00:00,12.1093742
2014-07-03 02:00:00,3.272829583
2014-07-03 04:00:00,0.168984851
2014-07-03 06:00:00,0.114034761
2014-07-03 08:00:00,0.021324031
2014-07-03 10:00:00,1.69406E-05
2014-07-03 12:00:00,1.83843E-05
2014-07-03 14:00:00,0.022825085
2014-07-03 16:00:00,0.027643036
2014-07-03 18:00:00,0.000202361
2014-07-03 20:00:00,0.357908923
2014-07-03 22:00:00,0.000631361
2014-07-04 00:00:00,1.45218E-05
2014-07-04 02:00:00,1.1053E-05
2014-07-04 04:00:00,3.30489E-05
2014-07-04 06:00:00,6.03E-05
2014-07-04 08:00:00,3.31499E-05
2014-07-04 10:00:00,1.05E-04
2014-07-04 12:00:00,3.3053E-05
2014-07-04 14:00:00,7.62267E-06
2014-07-04 16:00:00,1.46096E-05
2014-07-04 18:00:00,3.08831E-05
2014-07-04 20:00:00,1.11742E-05
2014-07-04 22:00:00,2.04196E-06
2014-07-05 00:00:00,6.36594E-06
2014-07-05 02:00:00,3.26E-05
2014-07-05 04:00:00,1.01924E-05
2014-07-05 06:00:00,3.63493E-05
2014-07-05 08:00:00,0.000316673
2014-07-05 10:00:00,0.00093228
2014-07-05 12:00:00,0.001062231
2014-07-05 14:00:00,3.95E-06
2014-07-05 16:00:00,4.10207E-06
2014-07-05 18:00:00,3.03E-06
2014-07-05 20:00:00,0.016785604
2014-07-05 22:00:00,1.25198E-06
2014-07-22 00:00:00,0.034018235
2014-07-22 02:00:00,0.816814424
2014-07-22 04:00:00,0.00701642
2014-07-22 06:00:00,0.018114911
2014-07-22 08:00:00,0.068424333
2014-07-22 10:00:00,0.010632774
2014-07-22 12:00:00,0.015425018
2014-07-22 14:00:00,0.009918555
2014-07-22 16:00:00,1.65E-02
2014-07-22 18:00:00,0.019985648
2014-07-22 20:00:00,0.060047941
2014-07-22 22:00:00,0.104609233
2014-07-23 00:00:00,1.29E-04
2014-07-23 02:00:00,0.582227523
2014-07-23 04:00:00,2.31938E-06
2014-07-23 06:00:00,0.742282548
2014-07-23 08:00:00,0.005275928
2014-07-23 10:00:00,0.000776818
2014-07-23 12:00:00,0.106295502
2014-07-23 14:00:00,0.021855149
2014-07-23 16:00:00,0.154256721
2014-07-23 18:00:00,0.543394219
2014-07-23 20:00:00,0.092067475
2014-07-23 22:00:00,0.069758416
2014-07-24 00:00:00,0.078993035
2014-07-24 02:00:00,8.68E-07
2014-07-24 04:00:00,0.212682809
2014-07-24 06:00:00,0.603638033
2014-07-24 08:00:00,0.013737636
2014-07-24 10:00:00,0.010849008
2014-07-24 12:00:00,0.576646103
2014-07-24 14:00:00,0.216230609
2014-07-24 16:00:00,0.21777307
2014-07-24 18:00:00,0.588430547
2014-07-24 20:00:00,0.103352925
2014-07-24 22:00:00,0.336789282
2014-07-25 00:00:00,2.46E-01
2014-07-25 02:00:00,2.46E-03
2014-07-25 04:00:00,0.077377391
2014-07-25 06:00:00,1.204768809
2014-07-25 08:00:00,0.000406372
2014-07-25 10:00:00,0.205956128
2014-07-25 12:00:00,0.000325906
2014-07-25 14:00:00,0.02826457
2014-07-25 16:00:00,5.26E-02
2014-07-25 18:00:00,1.229228202
2014-07-25 20:00:00,0.611497745
2014-07-25 22:00:00,0.000122348
2014-08-11 00:00:00,9.48089E-06
2014-08-11 02:00:00,9.97837E-05
2014-08-11 04:00:00,0.00013513
2014-08-11 06:00:00,0.000269811
2014-08-11 08:00:00,5.12483E-05
2014-08-11 10:00:00,2.56702E-05
2014-08-11 12:00:00,1.69945E-05
2014-08-11 14:00:00,2.92E-05
2014-08-11 16:00:00,3.89976E-05
2014-08-11 18:00:00,4.42E-05
2014-08-11 20:00:00,1.42957E-05
2014-08-11 22:00:00,5.75577E-06
2014-08-12 00:00:00,1.26E-06
2014-08-12 02:00:00,1.15E-06
2014-08-12 04:00:00,9.18E-07
2014-08-12 06:00:00,5.4789E-06
2014-08-12 08:00:00,8.57436E-06
2014-08-12 10:00:00,1.14507E-05
2014-08-12 12:00:00,1.09571E-05
2014-08-12 14:00:00,3.41433E-06
2014-08-12 16:00:00,2.23433E-05
2014-08-12 18:00:00,5.14561E-06
2014-08-12 20:00:00,1.18E-06
2014-08-12 22:00:00,2.54E-06
2014-08-13 00:00:00,7.64E-07
2014-08-13 02:00:00,1.56E-06
2014-08-13 04:00:00,3.42E-07
2014-08-13 06:00:00,6.02E-07
2014-08-13 08:00:00,5.69043E-06
2014-08-13 10:00:00,9.12E-05
2014-08-13 12:00:00,3.77805E-06
2014-08-13 14:00:00,6.16265E-06
2014-08-13 16:00:00,7.13E-05
2014-08-13 18:00:00,7.35E-05
2014-08-13 20:00:00,6.77617E-06
2014-08-13 22:00:00,3.06E-05
2014-08-14 00:00:00,4.01738E-06
2014-08-14 02:00:00,1.26391E-06
2014-08-14 04:00:00,1.43114E-06
2014-08-14 06:00:00,2.02749E-06
2014-08-14 08:00:00,7.17E-05
2014-08-14 10:00:00,7.45565E-05
2014-08-14 12:00:00,2.15462E-05
2014-08-14 14:00:00,3.7766E-05
2014-08-14 16:00:00,1.97837E-05
2014-08-14 18:00:00,1.15E-06
2014-08-14 20:00:00,5.24E-06
2014-08-14 22:00:00,9.96E-07
2014-08-31 00:00:00,0.012174131
2014-08-31 02:00:00,0.022463246
2014-08-31 04:00:00,4.95897E-05
2014-08-31 06:00:00,4.19231E-05
2014-08-31 08:00:00,0.000152666
2014-08-31 10:00:00,0.000484016
2014-08-31 12:00:00,5.65985E-05
2014-08-31 14:00:00,0.000155285
2014-08-31 16:00:00,6.53E-05
2014-08-31 18:00:00,0.000863501
2014-08-31 20:00:00,0.000325076
2014-08-31 22:00:00,0.000410479
2014-09-01 00:00:00,9.67E-05
2014-09-01 02:00:00,2.18264E-05
2014-09-01 04:00:00,7.34962E-06
2014-09-01 06:00:00,1.24849E-05
2014-09-01 08:00:00,0.000328382
2014-09-01 10:00:00,1.28E-04
2014-09-01 12:00:00,0.000111761
2014-09-01 14:00:00,1.07937E-05
2014-09-01 16:00:00,1.21714E-05
2014-09-01 18:00:00,2.46486E-05
2014-09-01 20:00:00,3.26105E-05
2014-09-01 22:00:00,0.000169984
2014-09-02 00:00:00,1.71242E-05
2014-09-02 02:00:00,2.21207E-05
2014-09-02 04:00:00,0.001418025
2014-09-02 06:00:00,0.01595097
2014-09-02 08:00:00,1.45978E-05
2014-09-02 10:00:00,5.39E-05
2014-09-02 12:00:00,2.22323E-05
2014-09-02 14:00:00,2.22804E-05
2014-09-02 16:00:00,2.94586E-05
2014-09-02 18:00:00,7.45636E-06
2014-09-02 20:00:00,6.91706E-06
2014-09-02 22:00:00,5.21875E-05
2014-09-03 00:00:00,7.91136E-05
2014-09-03 02:00:00,1.21E-04
2014-09-03 04:00:00,0.007535812
2014-09-03 06:00:00,6.00E-05
2014-09-03 08:00:00,3.84716E-05
